Title,Vernicular title,Author,contributor,Is part of,Related titles,Publisher,Year Published,Upplaga,Format,Language,Subject,Keywords,Description,Identifier,Source,Bound with,Permalink
['Advancing search engine studies: The evolution of Google critique and intervention'],,"['Mager, Astrid ', ' Norocel, Ov Cristian ', ' Rogers, Richard']",['nan'],"Big data & society, 2023-07, Vol.10 (2), p.1, Article 20539517231191528",,"London, England: SAGE Publications",,,,English,"['Artists ', ' Internet ', ' Search engines ', ' Social sciences ', ' Technological innovations ', ' Technology']","['Annan samhällsvetenskap ', ' EU policy ', ' Gender Studies ', ' Generative artificial intelligence ', ' Genusstudier ', ' Google ', ' Information Systems, Social aspects ', ' Intervention ', ' Media and Communications ', ' Medie- och kommunikationsvetenskap ', ' Other Social Sciences ', ' Political Science (excluding Public Administration Studies and Globalization Studies) ', ' Samhällsvetenskap ', ' Search engine studies ', ' Social Sciences - Other Topics ', ' Social Sciences, Interdisciplinary ', ' Sociologi ', ' Sociologi (exklusive socialt arbete, socialpsykologi och socialantropologi) ', ' Sociology (excluding Social Work, Social Psychology and Social Anthropology) ', ' Statsvetenskap ', ' Statsvetenskap (exklusive studier av offentlig förvaltning och globaliseringsstudier) ', ' Systemvetenskap, informationssystem och informatik med samhällsvetenskaplig inriktning']","[""In this piece, which frames the special issue, “The State of Google Critique and Intervention,” we provide an overview of research focusing on Google as an object of critical study, fleshing out the European interventions that actively attempt to address its dominance. The article begins by mapping out key areas of articulating a Google critique, from the initial focus on ranking and profiling to the subsequent scrutiny of user exploitation and competitive imbalance. As such, it situates the contributions to this special issue concerning search engine bias and discrimination, the ethics of Google Autocomplete, Google's content moderation, the commodification of engine audiences and the political economy of technical systems in a broader history of Google criticism. It then proceeds to contextualize the European developments that put forward alternatives and draws attention to legislative efforts to curb the influence of big tech. We conclude by identifying a few avenues for continued critical study, such as Google's infrastructural bundling of generative artificial intelligence with existing products, to emphasize the importance of intervention in the future.""]","['ISSN: 2053-9517', ' EISSN: 2053-9517', ' DOI: 10.1177/20539517231191528']", Scopus,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_scopus_primary_2_s2_0_85166532505
['Advancing search engine studies: The evolution of Google critique and intervention'],,"['Mager, Astrid ', ' Norocel, Ov Cristian ', ' Rogers, Richard']",['nan'],"Big data & society, 2023-07, Vol.10 (2), p.1, Article 20539517231191528",,"London, England: SAGE Publications",,,,English,"['Artists ', ' Internet ', ' Search engines ', ' Social sciences ', ' Technological innovations ', ' Technology']","['Annan samhällsvetenskap ', ' EU policy ', ' Gender Studies ', ' Generative artificial intelligence ', ' Genusstudier ', ' Google ', ' Information Systems, Social aspects ', ' Intervention ', ' Media and Communications ', ' Medie- och kommunikationsvetenskap ', ' Other Social Sciences ', ' Political Science (excluding Public Administration Studies and Globalization Studies) ', ' Samhällsvetenskap ', ' Search engine studies ', ' Social Sciences - Other Topics ', ' Social Sciences, Interdisciplinary ', ' Sociologi ', ' Sociologi (exklusive socialt arbete, socialpsykologi och socialantropologi) ', ' Sociology (excluding Social Work, Social Psychology and Social Anthropology) ', ' Statsvetenskap ', ' Statsvetenskap (exklusive studier av offentlig förvaltning och globaliseringsstudier) ', ' Systemvetenskap, informationssystem och informatik med samhällsvetenskaplig inriktning']","[""In this piece, which frames the special issue, “The State of Google Critique and Intervention,” we provide an overview of research focusing on Google as an object of critical study, fleshing out the European interventions that actively attempt to address its dominance. The article begins by mapping out key areas of articulating a Google critique, from the initial focus on ranking and profiling to the subsequent scrutiny of user exploitation and competitive imbalance. As such, it situates the contributions to this special issue concerning search engine bias and discrimination, the ethics of Google Autocomplete, Google's content moderation, the commodification of engine audiences and the political economy of technical systems in a broader history of Google criticism. It then proceeds to contextualize the European developments that put forward alternatives and draws attention to legislative efforts to curb the influence of big tech. We conclude by identifying a few avenues for continued critical study, such as Google's infrastructural bundling of generative artificial intelligence with existing products, to emphasize the importance of intervention in the future.""]","['ISSN: 2053-9517', ' EISSN: 2053-9517', ' DOI: 10.1177/20539517231191528']"," Social Sciences Citation Index<img src=""https://exlibris-pub.s3.amazonaws.com/fromwos-v2.jpg"" />",,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_scopus_primary_2_s2_0_85166532505
['Advancing search engine studies: The evolution of Google critique and intervention'],,"['Mager, Astrid ', ' Norocel, Ov Cristian ', ' Rogers, Richard']",['nan'],"Big data & society, 2023-07, Vol.10 (2), p.1, Article 20539517231191528",,"London, England: SAGE Publications",,,,English,"['Artists ', ' Internet ', ' Search engines ', ' Social sciences ', ' Technological innovations ', ' Technology']","['Annan samhällsvetenskap ', ' EU policy ', ' Gender Studies ', ' Generative artificial intelligence ', ' Genusstudier ', ' Google ', ' Information Systems, Social aspects ', ' Intervention ', ' Media and Communications ', ' Medie- och kommunikationsvetenskap ', ' Other Social Sciences ', ' Political Science (excluding Public Administration Studies and Globalization Studies) ', ' Samhällsvetenskap ', ' Search engine studies ', ' Social Sciences - Other Topics ', ' Social Sciences, Interdisciplinary ', ' Sociologi ', ' Sociologi (exklusive socialt arbete, socialpsykologi och socialantropologi) ', ' Sociology (excluding Social Work, Social Psychology and Social Anthropology) ', ' Statsvetenskap ', ' Statsvetenskap (exklusive studier av offentlig förvaltning och globaliseringsstudier) ', ' Systemvetenskap, informationssystem och informatik med samhällsvetenskaplig inriktning']","[""In this piece, which frames the special issue, “The State of Google Critique and Intervention,” we provide an overview of research focusing on Google as an object of critical study, fleshing out the European interventions that actively attempt to address its dominance. The article begins by mapping out key areas of articulating a Google critique, from the initial focus on ranking and profiling to the subsequent scrutiny of user exploitation and competitive imbalance. As such, it situates the contributions to this special issue concerning search engine bias and discrimination, the ethics of Google Autocomplete, Google's content moderation, the commodification of engine audiences and the political economy of technical systems in a broader history of Google criticism. It then proceeds to contextualize the European developments that put forward alternatives and draws attention to legislative efforts to curb the influence of big tech. We conclude by identifying a few avenues for continued critical study, such as Google's infrastructural bundling of generative artificial intelligence with existing products, to emphasize the importance of intervention in the future.""]","['ISSN: 2053-9517', ' EISSN: 2053-9517', ' DOI: 10.1177/20539517231191528']", Access via ABI/INFORM (ProQuest),,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_scopus_primary_2_s2_0_85166532505
['Advancing search engine studies: The evolution of Google critique and intervention'],,"['Mager, Astrid ', ' Norocel, Ov Cristian ', ' Rogers, Richard']",['nan'],"Big data & society, 2023-07, Vol.10 (2), p.1, Article 20539517231191528",,"London, England: SAGE Publications",,,,English,"['Artists ', ' Internet ', ' Search engines ', ' Social sciences ', ' Technological innovations ', ' Technology']","['Annan samhällsvetenskap ', ' EU policy ', ' Gender Studies ', ' Generative artificial intelligence ', ' Genusstudier ', ' Google ', ' Information Systems, Social aspects ', ' Intervention ', ' Media and Communications ', ' Medie- och kommunikationsvetenskap ', ' Other Social Sciences ', ' Political Science (excluding Public Administration Studies and Globalization Studies) ', ' Samhällsvetenskap ', ' Search engine studies ', ' Social Sciences - Other Topics ', ' Social Sciences, Interdisciplinary ', ' Sociologi ', ' Sociologi (exklusive socialt arbete, socialpsykologi och socialantropologi) ', ' Sociology (excluding Social Work, Social Psychology and Social Anthropology) ', ' Statsvetenskap ', ' Statsvetenskap (exklusive studier av offentlig förvaltning och globaliseringsstudier) ', ' Systemvetenskap, informationssystem och informatik med samhällsvetenskaplig inriktning']","[""In this piece, which frames the special issue, “The State of Google Critique and Intervention,” we provide an overview of research focusing on Google as an object of critical study, fleshing out the European interventions that actively attempt to address its dominance. The article begins by mapping out key areas of articulating a Google critique, from the initial focus on ranking and profiling to the subsequent scrutiny of user exploitation and competitive imbalance. As such, it situates the contributions to this special issue concerning search engine bias and discrimination, the ethics of Google Autocomplete, Google's content moderation, the commodification of engine audiences and the political economy of technical systems in a broader history of Google criticism. It then proceeds to contextualize the European developments that put forward alternatives and draws attention to legislative efforts to curb the influence of big tech. We conclude by identifying a few avenues for continued critical study, such as Google's infrastructural bundling of generative artificial intelligence with existing products, to emphasize the importance of intervention in the future.""]","['ISSN: 2053-9517', ' EISSN: 2053-9517', ' DOI: 10.1177/20539517231191528']", ProQuest One Business,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_scopus_primary_2_s2_0_85166532505
['Advancing search engine studies: The evolution of Google critique and intervention'],,"['Mager, Astrid ', ' Norocel, Ov Cristian ', ' Rogers, Richard']",['nan'],"Big data & society, 2023-07, Vol.10 (2), p.1, Article 20539517231191528",,"London, England: SAGE Publications",,,,English,"['Artists ', ' Internet ', ' Search engines ', ' Social sciences ', ' Technological innovations ', ' Technology']","['Annan samhällsvetenskap ', ' EU policy ', ' Gender Studies ', ' Generative artificial intelligence ', ' Genusstudier ', ' Google ', ' Information Systems, Social aspects ', ' Intervention ', ' Media and Communications ', ' Medie- och kommunikationsvetenskap ', ' Other Social Sciences ', ' Political Science (excluding Public Administration Studies and Globalization Studies) ', ' Samhällsvetenskap ', ' Search engine studies ', ' Social Sciences - Other Topics ', ' Social Sciences, Interdisciplinary ', ' Sociologi ', ' Sociologi (exklusive socialt arbete, socialpsykologi och socialantropologi) ', ' Sociology (excluding Social Work, Social Psychology and Social Anthropology) ', ' Statsvetenskap ', ' Statsvetenskap (exklusive studier av offentlig förvaltning och globaliseringsstudier) ', ' Systemvetenskap, informationssystem och informatik med samhällsvetenskaplig inriktning']","[""In this piece, which frames the special issue, “The State of Google Critique and Intervention,” we provide an overview of research focusing on Google as an object of critical study, fleshing out the European interventions that actively attempt to address its dominance. The article begins by mapping out key areas of articulating a Google critique, from the initial focus on ranking and profiling to the subsequent scrutiny of user exploitation and competitive imbalance. As such, it situates the contributions to this special issue concerning search engine bias and discrimination, the ethics of Google Autocomplete, Google's content moderation, the commodification of engine audiences and the political economy of technical systems in a broader history of Google criticism. It then proceeds to contextualize the European developments that put forward alternatives and draws attention to legislative efforts to curb the influence of big tech. We conclude by identifying a few avenues for continued critical study, such as Google's infrastructural bundling of generative artificial intelligence with existing products, to emphasize the importance of intervention in the future.""]","['ISSN: 2053-9517', ' EISSN: 2053-9517', ' DOI: 10.1177/20539517231191528']", Alma/SFX Local Collection,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_scopus_primary_2_s2_0_85166532505
['Advancing search engine studies: The evolution of Google critique and intervention'],,"['Mager, Astrid ', ' Norocel, Ov Cristian ', ' Rogers, Richard']",['nan'],"Big data & society, 2023-07, Vol.10 (2), p.1, Article 20539517231191528",,"London, England: SAGE Publications",,,,English,"['Artists ', ' Internet ', ' Search engines ', ' Social sciences ', ' Technological innovations ', ' Technology']","['Annan samhällsvetenskap ', ' EU policy ', ' Gender Studies ', ' Generative artificial intelligence ', ' Genusstudier ', ' Google ', ' Information Systems, Social aspects ', ' Intervention ', ' Media and Communications ', ' Medie- och kommunikationsvetenskap ', ' Other Social Sciences ', ' Political Science (excluding Public Administration Studies and Globalization Studies) ', ' Samhällsvetenskap ', ' Search engine studies ', ' Social Sciences - Other Topics ', ' Social Sciences, Interdisciplinary ', ' Sociologi ', ' Sociologi (exklusive socialt arbete, socialpsykologi och socialantropologi) ', ' Sociology (excluding Social Work, Social Psychology and Social Anthropology) ', ' Statsvetenskap ', ' Statsvetenskap (exklusive studier av offentlig förvaltning och globaliseringsstudier) ', ' Systemvetenskap, informationssystem och informatik med samhällsvetenskaplig inriktning']","[""In this piece, which frames the special issue, “The State of Google Critique and Intervention,” we provide an overview of research focusing on Google as an object of critical study, fleshing out the European interventions that actively attempt to address its dominance. The article begins by mapping out key areas of articulating a Google critique, from the initial focus on ranking and profiling to the subsequent scrutiny of user exploitation and competitive imbalance. As such, it situates the contributions to this special issue concerning search engine bias and discrimination, the ethics of Google Autocomplete, Google's content moderation, the commodification of engine audiences and the political economy of technical systems in a broader history of Google criticism. It then proceeds to contextualize the European developments that put forward alternatives and draws attention to legislative efforts to curb the influence of big tech. We conclude by identifying a few avenues for continued critical study, such as Google's infrastructural bundling of generative artificial intelligence with existing products, to emphasize the importance of intervention in the future.""]","['ISSN: 2053-9517', ' EISSN: 2053-9517', ' DOI: 10.1177/20539517231191528']", Sociological Abstracts,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_scopus_primary_2_s2_0_85166532505
['Advancing search engine studies: The evolution of Google critique and intervention'],,"['Mager, Astrid ', ' Norocel, Ov Cristian ', ' Rogers, Richard']",['nan'],"Big data & society, 2023-07, Vol.10 (2), p.1, Article 20539517231191528",,"London, England: SAGE Publications",,,,English,"['Artists ', ' Internet ', ' Search engines ', ' Social sciences ', ' Technological innovations ', ' Technology']","['Annan samhällsvetenskap ', ' EU policy ', ' Gender Studies ', ' Generative artificial intelligence ', ' Genusstudier ', ' Google ', ' Information Systems, Social aspects ', ' Intervention ', ' Media and Communications ', ' Medie- och kommunikationsvetenskap ', ' Other Social Sciences ', ' Political Science (excluding Public Administration Studies and Globalization Studies) ', ' Samhällsvetenskap ', ' Search engine studies ', ' Social Sciences - Other Topics ', ' Social Sciences, Interdisciplinary ', ' Sociologi ', ' Sociologi (exklusive socialt arbete, socialpsykologi och socialantropologi) ', ' Sociology (excluding Social Work, Social Psychology and Social Anthropology) ', ' Statsvetenskap ', ' Statsvetenskap (exklusive studier av offentlig förvaltning och globaliseringsstudier) ', ' Systemvetenskap, informationssystem och informatik med samhällsvetenskaplig inriktning']","[""In this piece, which frames the special issue, “The State of Google Critique and Intervention,” we provide an overview of research focusing on Google as an object of critical study, fleshing out the European interventions that actively attempt to address its dominance. The article begins by mapping out key areas of articulating a Google critique, from the initial focus on ranking and profiling to the subsequent scrutiny of user exploitation and competitive imbalance. As such, it situates the contributions to this special issue concerning search engine bias and discrimination, the ethics of Google Autocomplete, Google's content moderation, the commodification of engine audiences and the political economy of technical systems in a broader history of Google criticism. It then proceeds to contextualize the European developments that put forward alternatives and draws attention to legislative efforts to curb the influence of big tech. We conclude by identifying a few avenues for continued critical study, such as Google's infrastructural bundling of generative artificial intelligence with existing products, to emphasize the importance of intervention in the future.""]","['ISSN: 2053-9517', ' EISSN: 2053-9517', ' DOI: 10.1177/20539517231191528']", ProQuest Central,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_scopus_primary_2_s2_0_85166532505
"['Big Data &amp', ' Society: The State of Google Critique and Intervention']",,['nan'],"['Mager, Astrid ', ' Rogers, Richard ', ' Norocel, Ov Cristian']","Big data & society, 2023, Vol.10 (1)",,,,,,English,"['Economics ', ' Internet governance ', ' Political science ', ' Social sciences']","['Annan samhällsvetenskap ', ' EU policy ', ' Gender Studies ', ' Genusstudier ', ' Google ', ' Information Systems, Social aspects ', ' Media and Communications ', ' Medie- och kommunikationsvetenskap ', ' Other Social Sciences ', ' Political Science (excluding Public Administration Studies and Globalization Studies) ', ' Samhällsvetenskap ', ' search engine studies ', ' Statsvetenskap ', ' Statsvetenskap (exklusive studier av offentlig förvaltning och globaliseringsstudier) ', ' Systemvetenskap, informationssystem och informatik med samhällsvetenskaplig inriktning']",['nan'],"['ISSN: 2053-9517', ' EISSN: 2053-9517']",SAGE: Journals Publish & Read 2024-2027: Bibsam,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_swepub_primary_oai_lup_lub_lu_se_5151ee89_cea4_4b14_ac98_b424d872aec6
"['Big Data &amp', ' Society: The State of Google Critique and Intervention']",,['nan'],"['Mager, Astrid ', ' Rogers, Richard ', ' Norocel, Ov Cristian']","Big data & society, 2023, Vol.10 (1)",,,,,,English,"['Economics ', ' Internet governance ', ' Political science ', ' Social sciences']","['Annan samhällsvetenskap ', ' EU policy ', ' Gender Studies ', ' Genusstudier ', ' Google ', ' Information Systems, Social aspects ', ' Media and Communications ', ' Medie- och kommunikationsvetenskap ', ' Other Social Sciences ', ' Political Science (excluding Public Administration Studies and Globalization Studies) ', ' Samhällsvetenskap ', ' search engine studies ', ' Statsvetenskap ', ' Statsvetenskap (exklusive studier av offentlig förvaltning och globaliseringsstudier) ', ' Systemvetenskap, informationssystem och informatik med samhällsvetenskaplig inriktning']",['nan'],"['ISSN: 2053-9517', ' EISSN: 2053-9517']", Access via ABI/INFORM (ProQuest),,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_swepub_primary_oai_lup_lub_lu_se_5151ee89_cea4_4b14_ac98_b424d872aec6
"['Big Data &amp', ' Society: The State of Google Critique and Intervention']",,['nan'],"['Mager, Astrid ', ' Rogers, Richard ', ' Norocel, Ov Cristian']","Big data & society, 2023, Vol.10 (1)",,,,,,English,"['Economics ', ' Internet governance ', ' Political science ', ' Social sciences']","['Annan samhällsvetenskap ', ' EU policy ', ' Gender Studies ', ' Genusstudier ', ' Google ', ' Information Systems, Social aspects ', ' Media and Communications ', ' Medie- och kommunikationsvetenskap ', ' Other Social Sciences ', ' Political Science (excluding Public Administration Studies and Globalization Studies) ', ' Samhällsvetenskap ', ' search engine studies ', ' Statsvetenskap ', ' Statsvetenskap (exklusive studier av offentlig förvaltning och globaliseringsstudier) ', ' Systemvetenskap, informationssystem och informatik med samhällsvetenskaplig inriktning']",['nan'],"['ISSN: 2053-9517', ' EISSN: 2053-9517']", Alma/SFX Local Collection,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_swepub_primary_oai_lup_lub_lu_se_5151ee89_cea4_4b14_ac98_b424d872aec6
"['Big Data &amp', ' Society: The State of Google Critique and Intervention']",,['nan'],"['Mager, Astrid ', ' Rogers, Richard ', ' Norocel, Ov Cristian']","Big data & society, 2023, Vol.10 (1)",,,,,,English,"['Economics ', ' Internet governance ', ' Political science ', ' Social sciences']","['Annan samhällsvetenskap ', ' EU policy ', ' Gender Studies ', ' Genusstudier ', ' Google ', ' Information Systems, Social aspects ', ' Media and Communications ', ' Medie- och kommunikationsvetenskap ', ' Other Social Sciences ', ' Political Science (excluding Public Administration Studies and Globalization Studies) ', ' Samhällsvetenskap ', ' search engine studies ', ' Statsvetenskap ', ' Statsvetenskap (exklusive studier av offentlig förvaltning och globaliseringsstudier) ', ' Systemvetenskap, informationssystem och informatik med samhällsvetenskaplig inriktning']",['nan'],"['ISSN: 2053-9517', ' EISSN: 2053-9517']", ProQuest Central,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_swepub_primary_oai_lup_lub_lu_se_5151ee89_cea4_4b14_ac98_b424d872aec6
['Google critique: An application of depoliticization theory'],,"['Hall, Brian R.']",['nan'],"Technology in society, 2012-08, Vol.34 (3), p.251-255",,Elsevier Ltd,,,,English,"['Citizenship ', ' Democracy ', ' Ethics ', ' Internet ', ' Political science ', ' Technology']","['Depoliticization ', ' Discourse ', ' Google ', ' New technology ', ' Political judgment']","[""This paper is a critique of Google as a democratic technology. The purpose of this effort is to contribute to the discussion of Google's political and ethical essence by providing a case of applied discourse via a technology framework. The theory applied in this critique is depoliticization. The definitions of depoliticization, democracy, citizenship, and political judgment are given, along with a summary of the theory and credit to a protagonist in relation to emerging information and communication technologies. The argument is made that Google, as an object, means, and setting, is depoliticizing, thereby negatively affecting democracy.""]","['ISSN: 0160-791X', ' EISSN: 1879-3274', ' DOI: 10.1016/j.techsoc.2012.07.003']",International Bibliography of the Social Sciences (IBSS),,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_elsevier_sciencedirect_doi_10_1016_j_techsoc_2012_07_003
['Google critique: An application of depoliticization theory'],,"['Hall, Brian R.']",['nan'],"Technology in society, 2012-08, Vol.34 (3), p.251-255",,Elsevier Ltd,,,,English,"['Citizenship ', ' Democracy ', ' Ethics ', ' Internet ', ' Political science ', ' Technology']","['Depoliticization ', ' Discourse ', ' Google ', ' New technology ', ' Political judgment']","[""This paper is a critique of Google as a democratic technology. The purpose of this effort is to contribute to the discussion of Google's political and ethical essence by providing a case of applied discourse via a technology framework. The theory applied in this critique is depoliticization. The definitions of depoliticization, democracy, citizenship, and political judgment are given, along with a summary of the theory and credit to a protagonist in relation to emerging information and communication technologies. The argument is made that Google, as an object, means, and setting, is depoliticizing, thereby negatively affecting democracy.""]","['ISSN: 0160-791X', ' EISSN: 1879-3274', ' DOI: 10.1016/j.techsoc.2012.07.003']", Elsevier SD Complete Freedom Collection [SCCMFC],,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_elsevier_sciencedirect_doi_10_1016_j_techsoc_2012_07_003
['Google critique: An application of depoliticization theory'],,"['Hall, Brian R.']",['nan'],"Technology in society, 2012-08, Vol.34 (3), p.251-255",,Elsevier Ltd,,,,English,"['Citizenship ', ' Democracy ', ' Ethics ', ' Internet ', ' Political science ', ' Technology']","['Depoliticization ', ' Discourse ', ' Google ', ' New technology ', ' Political judgment']","[""This paper is a critique of Google as a democratic technology. The purpose of this effort is to contribute to the discussion of Google's political and ethical essence by providing a case of applied discourse via a technology framework. The theory applied in this critique is depoliticization. The definitions of depoliticization, democracy, citizenship, and political judgment are given, along with a summary of the theory and credit to a protagonist in relation to emerging information and communication technologies. The argument is made that Google, as an object, means, and setting, is depoliticizing, thereby negatively affecting democracy.""]","['ISSN: 0160-791X', ' EISSN: 1879-3274', ' DOI: 10.1016/j.techsoc.2012.07.003']", Scopus,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_elsevier_sciencedirect_doi_10_1016_j_techsoc_2012_07_003
['“There’s No Way Abraham Lincoln Could Work at Google”: Fox News and the Politics of Breaking Up Big Tech'],,"['Medeiros, Ben']",['nan'],"The Journal of communication inquiry, 2022-01, Vol.46 (1), p.39-59",,"Los Angeles, CA: SAGE Publications",,,,English,"['Bias ', ' Conservatism ', ' Deregulation']","['Antitrust ', ' Fox News ', ' Google ', ' Segments ', ' tech regulation']","[""This paper analyzes a corpus of segments from the Tucker Carlson Tonight program concerning “big tech” (focusing specifically on Google) and contextualizes this analysis within the political history of American media and technology regulation. Conservatives have long lamented the so-called liberal bias in media, but have also traditionally supported business deregulation and an antitrust approach narrowly concerned with consumer welfare. The textual analysis of Fox segments first shows that recurring complaints about the bias of Google's employees and executives is connected with its market dominance, and they frequently position corporations rather than government as the central threat to freedom. The solutions discussed, correspondingly, often favor greater structural intervention in the market to mitigate concentration’s deleterious political consequences. I show how the critique on Carlson’s show and recent attention to the issue from the executive branch represent a new manifestation of the theory of ideological evolution that Jack Balkin has called “ideological drift,” in which a political idea (in this case, the “Brandeisian” approach to antitrust law) changes valence in different material circumstances and thus finds new proponents.""]","['ISSN: 0196-8599', ' EISSN: 1552-4612', ' DOI: 10.1177/01968599211039211']",SAGE Premier 2017,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_proquest_journals_2608049324
